Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw_datastring
1666453826.376325,8128,1666453826,339477539,IMU1_Frame,0,1666453826,339496850,IMU1_Frame,0.043962441342968714,0.05901168088899411,0.09377950779854784,0.9928697443204137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.31571,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.731,-2.318,-9.589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,339513063,IMU1_Frame,0.1287,-0.1082,0.4129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+011.102,+006.254,+005.679,+00.1287,-00.1082,+00.4129,+00.731,-02.318,-09.589,+00.020567,-00.027769,-00.315710*60\r\n'"
1666453826.3763704,8129,1666453826,364438533,IMU1_Frame,0,1666453826,364458322,IMU1_Frame,0.04401941398326166,0.05886390987864595,0.08983570425387381,0.9932405939889788,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.315693,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.731,-2.413,-9.462,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,364474058,IMU1_Frame,0.132,-0.1142,0.4081,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+010.646,+006.259,+005.659,+00.1320,-00.1142,+00.4081,+00.731,-02.413,-09.462,+00.015647,-00.026324,-00.315693*62\r\n'"
1666453826.4203353,8130,1666453826,389431715,IMU1_Frame,0,1666453826,389451026,IMU1_Frame,0.04402937004198124,0.058747537072289295,0.08589113297743062,0.9935959212564731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.315579,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.661,-2.314,-9.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,389466524,IMU1_Frame,0.1309,-0.1106,0.4143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+010.190,+006.268,+005.634,+00.1309,-00.1106,+00.4143,+00.661,-02.314,-09.417,+00.012709,-00.023694,-00.315579*65\r\n'"
1666453826.4203851,8131,1666453826,414529323,IMU1_Frame,0,1666453826,414548873,IMU1_Frame,0.044002382086252144,0.05866306551549743,0.08192802497678016,0.9939367353300028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.320004,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.702,-2.257,-9.337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,414565324,IMU1_Frame,0.1354,-0.1155,0.4108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+009.732,+006.281,+005.605,+00.1354,-00.1155,+00.4108,+00.702,-02.257,-09.337,+00.009327,-00.017659,-00.320004*6D\r\n'"
1666453826.4644082,8132,1666453826,439346313,IMU1_Frame,0,1666453826,439365863,IMU1_Frame,0.04388006376115245,0.05858845791422295,0.07794228811132188,0.9942670327067684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.322473,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.804,-2.149,-9.398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,439381837,IMU1_Frame,0.1412,-0.1062,0.4008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+009.271,+006.296,+005.565,+00.1412,-00.1062,+00.4008,+00.804,-02.149,-09.398,-00.000009,-00.019141,-00.322473*6B\r\n'"
1666453826.4652696,8133,1666453826,464495182,IMU1_Frame,0,1666453826,464513778,IMU1_Frame,0.04368719324661659,0.05854417531769004,0.07393152698240452,0.994584404663905,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.323688,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.783,-2.208,-9.316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,464530467,IMU1_Frame,0.1378,-0.1072,0.412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.807,+006.315,+005.517,+00.1378,-00.1072,+00.4120,+00.783,-02.208,-09.316,-00.002677,-00.014238,-00.323688*65\r\n'"
1666453826.5083234,8134,1666453826,489380359,IMU1_Frame,0,1666453826,489400386,IMU1_Frame,0.04346214806215465,0.05849015122628627,0.06989604257129364,0.994889183340648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.325485,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.739,-2.153,-9.344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,489416122,IMU1_Frame,0.1401,-0.1049,0.4095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+008.340,+006.333,+005.465,+00.1401,-00.1049,+00.4095,+00.739,-02.153,-09.344,-00.001811,-00.018580,-00.325485*64\r\n'"
1666453826.5523343,8135,1666453826,514510154,IMU1_Frame,0,1666453826,514529228,IMU1_Frame,0.04326745696403011,0.05840479128463466,0.06583361988952087,0.995179753619971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.326018,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.748,-2.141,-9.374,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,514545679,IMU1_Frame,0.14,-0.1072,0.4108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.870,+006.347,+005.416,+00.1400,-00.1072,+00.4108,+00.748,-02.141,-09.374,+00.000735,-00.021184,-00.326018*69\r\n'"
1666453826.5523846,8136,1666453826,539381742,IMU1_Frame,0,1666453826,539400339,IMU1_Frame,0.04313805701037505,0.05828122828402795,0.06174265129529563,0.9954547963007171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.328427,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.851,-2.041,-9.287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,539416551,IMU1_Frame,0.1469,-0.1062,0.4073,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+007.397,+006.356,+005.374,+00.1469,-00.1062,+00.4073,+00.851,-02.041,-09.287,+00.005753,-00.023608,-00.328427*62\r\n'"
1666453826.5964577,8137,1666453826,564352750,IMU1_Frame,0,1666453826,564372301,IMU1_Frame,0.04307084629186314,0.05813718448546571,0.057648332688777865,0.9957116247779824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.327705,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.827,-2.037,-9.404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,564388036,IMU1_Frame,0.148,-0.105,0.4061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.924,+006.362,+005.339,+00.1480,-00.1050,+00.4061,+00.827,-02.037,-09.404,+00.012256,-00.026950,-00.327705*6A\r\n'"
1666453826.5965054,8138,1666453826,589485883,IMU1_Frame,0,1666453826,589505434,IMU1_Frame,0.04308549013754841,0.057946005211760965,0.053533617167265075,0.9959518325966344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.327645,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.825,-1.868,-9.216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,589522600,IMU1_Frame,0.1492,-0.1014,0.4149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.449,+006.362,+005.313,+00.1492,-00.1014,+00.4149,+00.825,-01.868,-09.216,+00.021226,-00.032364,-00.327645*60\r\n'"
1666453826.6403303,8139,1666453826,614489078,IMU1_Frame,0,1666453826,614507913,IMU1_Frame,0.04316201928426458,0.057715641403481746,0.04942519832713198,0.9961742290377789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.32876,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.934,-1.915,-9.237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,614523649,IMU1_Frame,0.1526,-0.1063,0.4126,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.975,+006.357,+005.294,+00.1526,-00.1063,+00.4126,+00.934,-01.915,-09.237,+00.022989,-00.037970,-00.328760*69\r\n'"
1666453826.640378,8140,1666453826,639318227,IMU1_Frame,0,1666453826,639337778,IMU1_Frame,0.04328506054336979,0.05744263620102705,0.04528067127666511,0.9963816577440433,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.329695,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.887,-1.94,-9.217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,639354944,IMU1_Frame,0.1537,-0.1015,0.4151,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.497,+006.347,+005.280,+00.1537,-00.1015,+00.4151,+00.887,-01.940,-09.217,+00.026726,-00.036875,-00.329695*66\r\n'"
1666453826.684361,8141,1666453826,664449214,IMU1_Frame,0,1666453826,664468526,IMU1_Frame,0.04340747722761831,0.05716053445776472,0.04112697560390573,0.9965726446671673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.332392,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.85,-2.047,-9.331,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,664483785,IMU1_Frame,0.1548,-0.104,0.4102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.018,+006.336,+005.266,+00.1548,-00.1040,+00.4102,+00.850,-02.047,-09.331,+00.025898,-00.038313,-00.332392*63\r\n'"
1666453826.6903267,8142,1666453826,689491748,IMU1_Frame,0,1666453826,689510822,IMU1_Frame,0.04357951067698336,0.05691475363873031,0.03695909993618352,0.9967424752659557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.331448,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.89,-2.215,-9.341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,689526796,IMU1_Frame,0.1537,-0.1063,0.4152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+004.538,+006.329,+005.258,+00.1537,-00.1063,+00.4152,+00.890,-02.215,-09.341,+00.030852,-00.032630,-00.331448*6B\r\n'"
1666453826.7323577,8143,1666453826,714563846,IMU1_Frame,0,1666453826,714584112,IMU1_Frame,0.043794403753804584,0.05667789907539443,0.03277022627392667,0.9968930625830454,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.332444,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.858,-2.231,-9.151,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,714599609,IMU1_Frame,0.1605,-0.1041,0.4104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+004.056,+006.323,+005.255,+00.1605,-00.1041,+00.4104,+00.858,-02.231,-09.151,+00.035220,-00.035338,-00.332444*6E\r\n'"
1666453826.7762449,8144,1666453826,739427566,IMU1_Frame,0,1666453826,739446640,IMU1_Frame,0.04405069845274337,0.05646758921040238,0.02857703095339596,0.9970227182148255,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.334699,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.838,-2.214,-9.133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,739462375,IMU1_Frame,0.1572,-0.098,0.4127,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+003.574,+006.320,+005.257,+00.1572,-00.0980,+00.4127,+00.838,-02.214,-09.133,+00.037417,-00.032075,-00.334699*66\r\n'"
1666453826.7762923,8145,1666453826,764694690,IMU1_Frame,0,1666453826,764715433,IMU1_Frame,0.04434997495845101,0.056273817171982154,0.024362641797050187,0.9971322875660721,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.335604,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.874,-2.172,-9.119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,764732122,IMU1_Frame,0.1606,-0.1004,0.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+003.090,+006.319,+005.264,+00.1606,-00.1004,+00.4180,+00.874,-02.172,-09.119,+00.041226,-00.032557,-00.335604*6C\r\n'"
1666453826.8203597,8146,1666453826,789498090,IMU1_Frame,0,1666453826,789518117,IMU1_Frame,0.04466661273799088,0.056103810852600675,0.020119517040598157,0.9972223729682277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.33903,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.895,-2.097,-8.963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,789534568,IMU1_Frame,0.1652,-0.0935,0.408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+002.603,+006.321,+005.273,+00.1652,-00.0935,+00.4080,+00.895,-02.097,-08.963,+00.038396,-00.027666,-00.339030*6B\r\n'"
1666453826.8204043,8147,1666453826,814578771,IMU1_Frame,0,1666453826,814599752,IMU1_Frame,0.044904522571038004,0.055964906911776066,0.015861412130619916,0.9972963093545699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.340359,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.894,-2.102,-8.981,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,814615726,IMU1_Frame,0.1652,-0.0945,0.4231,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+002.114,+006.327,+005.273,+00.1652,-00.0945,+00.4231,+00.894,-02.102,-08.981,+00.032060,-00.025203,-00.340359*64\r\n'"
1666453826.864365,8148,1666453826,839488744,IMU1_Frame,0,1666453826,839508771,IMU1_Frame,0.04511692387485655,0.05582390183217305,0.011587096982811008,0.9973534450473479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.341109,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.898,-2.042,-9.178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,839525699,IMU1_Frame,0.1619,-0.0885,0.4191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+001.623,+006.333,+005.270,+00.1619,-00.0885,+00.4191,+00.898,-02.042,-09.178,+00.032127,-00.026549,-00.341109*61\r\n'"
1666453826.8652387,8149,1666453826,864487886,IMU1_Frame,0,1666453826,864507913,IMU1_Frame,0.04533753746836402,0.055690870291350066,0.0073116950540259035,0.9973913844514266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.340828,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.993,-2.096,-9.253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,864523887,IMU1_Frame,0.1698,-0.0935,0.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+001.132,+006.340,+005.268,+00.1698,-00.0935,+00.4170,+00.993,-02.096,-09.253,+00.033199,-00.025996,-00.340828*6C\r\n'"
1666453826.9083579,8150,1666453826,889490842,IMU1_Frame,0,1666453826,889511346,IMU1_Frame,0.04554154259248191,0.05553871636871493,0.003020550024947135,0.9974128007800779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.341574,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.975,-2.1,-9.352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,889527082,IMU1_Frame,0.1725,-0.0884,0.4159,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+000.639,+006.345,+005.264,+00.1725,-00.0884,+00.4159,+00.975,-02.100,-09.352,+00.033233,-00.028395,-00.341574*6B\r\n'"
1666453826.9523551,8151,1666453826,914474010,IMU1_Frame,0,1666453826,914494276,IMU1_Frame,0.04573734091685701,0.055385049880055374,0.001287565765405045,0.9974161288399334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.341946,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.991,-2.054,-9.415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,914510250,IMU1_Frame,0.1737,-0.086,0.4121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+000.144,+006.350,+005.259,+00.1737,-00.0860,+00.4121,+00.991,-02.054,-09.415,+00.031506,-00.027486,-00.341946*60\r\n'"
1666453826.9524055,8152,1666453826,939499855,IMU1_Frame,0,1666453826,939519405,IMU1_Frame,0.04594911491676218,0.05524883978528598,0.00558000225141378,0.9973991719044188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.34174,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.073,-2.042,-9.217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,939534664,IMU1_Frame,0.1748,-0.0872,0.4185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-000.349,+006.357,+005.256,+00.1748,-00.0872,+00.4185,+01.073,-02.042,-09.217,+00.036054,-00.025964,-00.341740*6D\r\n'"
1666453826.9963994,8153,1666453826,964616298,IMU1_Frame,0,1666453826,964636564,IMU1_Frame,0.04618711394314435,0.05510246590711023,0.009882063916284224,0.9973629297148121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.342835,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.852,-2.22,-9.217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,964652061,IMU1_Frame,0.1794,-0.0814,0.4085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-000.843,+006.363,+005.256,+00.1794,-00.0814,+00.4085,+00.852,-02.220,-09.217,+00.037714,-00.030973,-00.342835*69\r\n'"
1666453826.9964454,8154,1666453826,989613056,IMU1_Frame,0,1666453826,989633560,IMU1_Frame,0.04649433317449939,0.05490144761991287,0.014194089771055624,0.9973076936670388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3425,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.96,-2.162,-9.384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453826,989650249,IMU1_Frame,0.176,-0.0789,0.4197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-001.338,+006.363,+005.264,+00.1760,-00.0789,+00.4197,+00.960,-02.162,-09.384,+00.046889,-00.031104,-00.342500*6D\r\n'"
1666453827.040273,8155,1666453827,14624834,IMU1_Frame,0,1666453827,14645576,IMU1_Frame,0.04691334072393321,0.05466189060145412,0.018510452216685656,0.9972304544771627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.341671,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.808,-2.165,-9.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453827,14662742,IMU1_Frame,0.1918,-0.0865,0.4016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-001.833,+006.359,+005.285,+00.1918,-00.0865,+00.4016,+00.808,-02.165,-09.390,+00.052786,-00.037659,-00.341671*68\r\n'"
1666453827.0403223,8156,1666453827,39467096,IMU1_Frame,0,1666453827,39487123,IMU1_Frame,0.04738305413347798,0.05437461601259387,0.022835980177597942,0.9971342764762404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.342829,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.879,-2.081,-9.587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453827,39503574,IMU1_Frame,0.1828,-0.078,0.4048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-002.329,+006.350,+005.312,+00.1828,-00.0780,+00.4048,+00.879,-02.081,-09.587,+00.055212,-00.036423,-00.342829*6C\r\n'"
1666453827.0843408,8157,1666453827,64549446,IMU1_Frame,0,1666453827,64570188,IMU1_Frame,0.04780737118620233,0.05409460322130253,0.027150316468326566,0.9970211078398813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.343138,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.872,-2.121,-9.382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453827,64587116,IMU1_Frame,0.1907,-0.0793,0.404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-002.824,+006.342,+005.334,+00.1907,-00.0793,+00.4040,+00.872,-02.121,-09.382,+00.047501,-00.037725,-00.343138*62\r\n'"
1666453827.0904071,8158,1666453827,89583635,IMU1_Frame,0,1666453827,89604616,IMU1_Frame,0.04814409328724872,0.05381384485687621,0.03147677596299607,0.9968928874047824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.343204,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.875,-2.241,-9.287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453827,89621543,IMU1_Frame,0.1863,-0.0674,0.4023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-003.321,+006.334,+005.346,+00.1863,-00.0674,+00.4023,+00.875,-02.241,-09.287,+00.040974,-00.037308,-00.343204*6F\r\n'"
1666453827.1363497,8159,1666453827,114608049,IMU1_Frame,0,1666453827,114627838,IMU1_Frame,0.04843558136009231,0.053479279861644226,0.035824033992335705,0.9967500186467546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.345457,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.883,-2.214,-9.415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453827,114643096,IMU1_Frame,0.1897,-0.0662,0.4037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-003.821,+006.320,+005.353,+00.1897,-00.0662,+00.4037,+00.883,-02.214,-09.415,+00.039601,-00.041999,-00.345457*6E\r\n'"
